video_title,channel,comment_text,author,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Don't impose Christianity on us don't destroy our culture dear LW traitor,@dmahakud5219,Fr,"{'compound': 0.1, 'positive': 0.1, 'negative': 0, 'neutral': 0.9, 'subjectivity': 0.0, 'sentiment': 'positive'}",Unknown Region,0.1,positive,0.1,0,0.9
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Gaali dar lagta hai bolta kyu hai,......",@ultmeta,Somali,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Marathi just not a language it's emotion,@v_i_c_k_yriku2456,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Hindi is not national language ❤,@SatyamevaJayate-i8e,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"We are hindu, but not hindi",@kdkkfhfx,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"We kannadigas against unnecessary Hindi language imposition, not Hindi language",@BlocksMagic1115,Tagalog,"{'compound': -0.4, 'positive': 0, 'negative': 0.4, 'neutral': 0.6, 'subjectivity': 0.9, 'sentiment': 'negative'}",Unknown Region,-0.4,negative,0,0.4,0.6
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Make english as a national language of india,@BlocksMagic1115,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,We kannadigas united against Hindi imposition,@BlocksMagic1115,English,"{'compound': 0.4215, 'positive': 0.359, 'negative': 0.0, 'neutral': 0.641, 'sentiment': 'positive'}",All India,0.4215,positive,0.359,0,0.641
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,We kannadigas don't want Hindi,@BlocksMagic1115,Af,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Regional + English is enough. Kids pick up Hindi through movies anyway. If you're in a public-facing job, you should know the local language — it's on the employer to hire accordingly. As Maharashtrians, we've seen how this affects our films and literature. Btw we've learned Marathi, Hindi, Sanskrit, English in school but it makes difficult keep up or research literature of all languages.",@kaushalkavekar,English,"{'compound': -0.5023, 'positive': 0.0, 'negative': 0.046, 'neutral': 0.954, 'sentiment': 'negative'}",All India,-0.5023,negative,0,0.046,0.954
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Hindi speaking people think hindi=hindu=hINDIA.
Hindi speaking people have to learn there are 1600+ languages in India, if I won't know hindi or don't want to speak Hindi it doesn't make me anti national",@abhisutradhar3860,English,"{'compound': 0.1877, 'positive': 0.049, 'negative': 0.03, 'neutral': 0.921, 'sentiment': 'positive'}",All India,0.1877,positive,0.049,0.03,0.921
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,मी मराठीच बोलणार ❤,@Abhaysuryaa101,Marathi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Maharashtra,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Quite ironic how these Marathi politicians wud thrash and slap the common people who r striving for their livelihood in the city  but wud also benefit from their stakes in every production house of bollywood(Hindi film industry). Also, Mumbai is a cosmopolitan city built on the backs of every community and class working here so to quote “Mumbai kisi ke baap ka nahi hai” and people have their own free will to speak whatever language they want to. Secondly this whole narrative and argument that Maharashtra me ho to Marathi bolna padega isn’t gonna work anyhow you all can cry over it and argue with the wall. The sane politicians who through their goons trouble Aam admi also take huge donations from Gujaratis and Parsis businessman(who really built the city in the initial stages). Even Chatrapati Shivaji wud be cringing hard over these lowlife unemployed MNS goons. Meanwhile, can the southern states ,who r so bricked up on this topic, can converse with each other in any link language(which they don’t have). For example, a guy from Gujarat can converse with a guy from northeast through Hindi but can a guy from Kerala converse with a guy from Telangana in any non English language? Do think about it.",@Fondaparinaux,Hinglish,"{'compound': -0.7466, 'positive': 0.064, 'negative': 0.09, 'neutral': 0.846, 'sentiment': 'negative'}",All India,-0.7466,negative,0.064,0.09,0.846
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Agar yeh chiz badti Rahi to woh din bhi dur nahi jab tourists bhi pele jayege littrely woh to tumhare state me bas kuch dino ke mehman hai , jise chize aur critical ho Sakti hai.",@tanishkasingh375,English,"{'compound': -0.3182, 'positive': 0.0, 'negative': 0.062, 'neutral': 0.938, 'sentiment': 'negative'}",All India,-0.3182,negative,0,0.062,0.938
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"Mujhe ek baat samajh nahi aati,,itna talent hai aap logo ke paas to apne state ko behatar banao,dusre state apne jaisa sick state kyo bana rhe ho,, insan ki tarah 1,2 bacche paida karo ,,suvaro jaise nahi",@AnilKumar-e5f7w,Indonesian,"{'compound': -0.7142857142857143, 'positive': 0, 'negative': 0.7142857142857143, 'neutral': 0.2857142857142857, 'subjectivity': 0.8571428571428571, 'sentiment': 'negative'}",Unknown Region,-0.714285714,negative,0,0.714285714,0.285714286
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"We r Indians bt UP bihar har Parameters pr bakwas hai,Non hindi states khud ko better aur Population control pr dhyan de rahe hai vahi ye Hindi log bacche paida karne me garv mahsus kar rahe hai,Desh aur sanvidhan ka bahana batakar dusre state ka rojgar,nokriya,land pr kabja kar rahe hai,aur apni gandhi aadato ko vaha le jakar proud fill krte h.unki bhasha,galiya,dhandali,paper leaking se pura desh pareshan ho rha hai, dusre state ke hisse ki nokari, cntrl gov ki job kha rhe hai,aajadi ke time se non hindi states in states ko paisa de rhe hai,upar se yahi log south ,gujrat , maharashtra me bhi apna culture thop rahe hai,,desh ka matlab UP,bihar ko palna hi hai kya,Dusre states ke hakk ka kya hua? Bharat ki akhandta aur ekta ke liye UP,Bihar ko apni population control nahi karna chahiye kya? kitne up bihar wale dusre States ke bharose ji rahe hai,unk hisse ka kha rhe hai ,upar se unke state me jakar gundagardi,gandgi b kr rhe hai,kya fayada aisi akhandata ka jo dusro ki gandhi chijo ko jhel rha ho. Desh me sari trains sif inhi logo se bhar kr jati hai, local logo ka kya,inke chaprasi se lekar IAS tk paida to UP,Bihar me hote hai lekin settle dusre state me hote hai.tumhare state me koi marathi,gujrati,south wala 5 din se jyada nahi rh skta,aur tum dusre state k bharose bacche paida kar unhe bhej rhe ho Mumbai,Surat,banglor,Kolkata me.kya isliye desh ko banaya gaya ki UP,Bihari ko palo aur khud bekar baitho? Are aap bhi other state jaise raho na,desh ke naam par apni berojgari aur over population kyo de rhe ho dusre states ko,,aapme itani kabiliyat hai to rho n apne state me.aasam me 1.5k se jyada maar diye the,Bangal,gujrat maharashtra, karnataka, tamilnadu,andhr, telangana,kerala,punjab, manipur sabhi jagah mar khate ho,kyonki tum vaha ke logo ka hakk mar rhe ho.tumhare state me rho na tabhi desh ek rah payega,,desh ki akhandata aap log khatre me dal rahe ho is baat ko samjho bhai. Dusre state ko jine do plz.",@AnilKumar-e5f7w,Hinglish,"{'compound': 0.7808, 'positive': 0.023, 'negative': 0.0, 'neutral': 0.977, 'sentiment': 'positive'}",All India,0.7808,positive,0.023,0,0.977
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,You bloody North Indian dominated your bloody language hindi....we are Marathi....we proud of our mother tongue,@shubhamjogi5110,English,"{'compound': -0.4019, 'positive': 0.142, 'negative': 0.265, 'neutral': 0.594, 'sentiment': 'negative'}",All India,-0.4019,negative,0.142,0.265,0.594
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,NEP - good episode but irony is everything is explained in Hindi 😊,@maddygicl,English,"{'compound': 0.1655, 'positive': 0.147, 'negative': 0.098, 'neutral': 0.755, 'sentiment': 'positive'}",All India,0.1655,positive,0.147,0.098,0.755
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,I've really felt ur brain washing here 🎉 try better next time,@MayurJoshi-t3g,English,"{'compound': 0.4404, 'positive': 0.182, 'negative': 0.0, 'neutral': 0.818, 'sentiment': 'positive'}",All India,0.4404,positive,0.182,0,0.818
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"KANNADA Is The National Language Of India Burma 

Thank You",@jagadishr2405,English,"{'compound': 0.3612, 'positive': 0.217, 'negative': 0.0, 'neutral': 0.783, 'sentiment': 'positive'}",All India,0.3612,positive,0.217,0,0.783
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"I am kannadiga, not hindiga i love my kannada language,💛❤️",@Rajkallajagathu,English,"{'compound': -0.5216, 'positive': 0.0, 'negative': 0.234, 'neutral': 0.766, 'sentiment': 'negative'}",All India,-0.5216,negative,0,0.234,0.766
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"जिस को लागता है,महाराष्ट्र में अमराठी लोगो पे अन्याय हो रहा हैं, तो उस राज्य में मत जाये,अपने राज्य के मंत्रीयों पे दबाव डालके, रोजगार निर्माण करणे के लिये,मजबूर करे,आपके राज्य के मंत्री आपका वोट लेते हैं,लेकीन रोजगार नहीं देते है, ऐसा क्यो.",@ravihandva,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0,neutral,0,0,1
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"To all the keyboard language warriors crying here, even after this hindi is dismissed from your states, you would fight like dogs among telugu, tamil, kannda, marathi, or whatver you got there, 🤣🤣you have no common language like hindi which unites entire north india despite having thier own regional language🙃, and one more fun fact you watched this whole video in HINDI lol",@Harsh-2647,English,"{'compound': 0.5413, 'positive': 0.142, 'negative': 0.098, 'neutral': 0.76, 'sentiment': 'positive'}",All India,0.5413,positive,0.142,0.098,0.76
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,@Harsh-2647 lol fr. Such dmbfks,@sakshigupta8603,English,"{'compound': -0.0258, 'positive': 0.289, 'negative': 0.299, 'neutral': 0.412, 'sentiment': 'neutral'}",All India,-0.0258,neutral,0.289,0.299,0.412
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,"All the united north indian bimaru states can't compete with superior states like maharashtra, Karnataka lol 😂",@Shubham-ve1jk,English,"{'compound': 0.6428, 'positive': 0.338, 'negative': 0.119, 'neutral': 0.543, 'sentiment': 'positive'}",All India,0.6428,positive,0.338,0.119,0.543
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,​​@sakshigupta8603 gupta go clean toilet 🤡😂,@Shubham-ve1jk,English,"{'compound': 0.4019, 'positive': 0.31, 'negative': 0.0, 'neutral': 0.69, 'sentiment': 'positive'}",All India,0.4019,positive,0.31,0,0.69
Hindi Imposition Backfires | Regional Parties Double Down On Language Pride | Akash Banerjee & Rishi,The Deshbhakt,Ye politicians aaj ke Angrej hai jo Indiako jaat dharm language ke naam pr aapas mai ladaa rhe hai or election jeet rhe hai,@shashiranjan5765,Estonian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
